,Country,Latitude,Longitude,Confirmed,Deaths
2020-03-14,Argentina,-38.4161,-63.6167,34,2
2020-03-15,Argentina,-38.4161,-63.6167,45,2
2020-03-16,Argentina,-38.4161,-63.6167,56,2
2020-03-17,Argentina,-38.4161,-63.6167,68,2
2020-03-18,Argentina,-38.4161,-63.6167,79,2
2020-03-19,Argentina,-38.4161,-63.6167,97,3
2020-03-20,Argentina,-38.4161,-63.6167,128,3
2020-03-21,Argentina,-38.4161,-63.6167,158,4
2020-03-22,Argentina,-38.4161,-63.6167,266,4
2020-03-23,Argentina,-38.4161,-63.6167,301,4
2020-03-24,Argentina,-38.4161,-63.6167,387,6
2020-03-25,Argentina,-38.4161,-63.6167,387,8
2020-03-26,Argentina,-38.4161,-63.6167,502,9
2020-03-27,Argentina,-38.4161,-63.6167,589,13
2020-03-28,Argentina,-38.4161,-63.6167,690,18
2020-03-29,Argentina,-38.4161,-63.6167,745,19
2020-03-30,Argentina,-38.4161,-63.6167,820,23
2020-03-31,Argentina,-38.4161,-63.6167,1054,27
2020-04-01,Argentina,-38.4161,-63.6167,1054,28
2020-04-02,Argentina,-38.4161,-63.6167,1133,36
2020-04-03,Argentina,-38.4161,-63.6167,1265,39
2020-04-04,Argentina,-38.4161,-63.6167,1451,43
2020-04-05,Argentina,-38.4161,-63.6167,1451,44
2020-04-06,Argentina,-38.4161,-63.6167,1554,48
2020-04-07,Argentina,-38.4161,-63.6167,1628,56
2020-01-22,Armenia,40.0691,45.0382,0,0
2020-01-23,Armenia,40.0691,45.0382,0,0
2020-01-24,Armenia,40.0691,45.0382,0,0
2020-01-25,Armenia,40.0691,45.0382,0,0
2020-01-26,Armenia,40.0691,45.0382,0,0
2020-01-27,Armenia,40.0691,45.0382,0,0
2020-01-28,Armenia,40.0691,45.0382,0,0
2020-01-29,Armenia,40.0691,45.0382,0,0
2020-01-30,Armenia,40.0691,45.0382,0,0
2020-01-31,Armenia,40.0691,45.0382,0,0
2020-02-01,Armenia,40.0691,45.0382,0,0
2020-02-02,Armenia,40.0691,45.0382,0,0
2020-02-03,Armenia,40.0691,45.0382,0,0
2020-02-04,Armenia,40.0691,45.0382,0,0
2020-02-05,Armenia,40.0691,45.0382,0,0
2020-02-06,Armenia,40.0691,45.0382,0,0
2020-02-07,Armenia,40.0691,45.0382,0,0
2020-02-08,Armenia,40.0691,45.0382,0,0
2020-02-09,Armenia,40.0691,45.0382,0,0
2020-02-10,Armenia,40.0691,45.0382,0,0
2020-02-11,Armenia,40.0691,45.0382,0,0
2020-02-12,Armenia,40.0691,45.0382,0,0
2020-02-13,Armenia,40.0691,45.0382,0,0
2020-02-14,Armenia,40.0691,45.0382,0,0
2020-02-15,Armenia,40.0691,45.0382,0,0
2020-02-16,Armenia,40.0691,45.0382,0,0
2020-02-17,Armenia,40.0691,45.0382,0,0
2020-02-18,Armenia,40.0691,45.0382,0,0
2020-02-19,Armenia,40.0691,45.0382,0,0
2020-02-20,Armenia,40.0691,45.0382,0,0
2020-02-21,Armenia,40.0691,45.0382,0,0
2020-02-22,Armenia,40.0691,45.0382,0,0
2020-02-23,Armenia,40.0691,45.0382,0,0
2020-02-24,Armenia,40.0691,45.0382,0,0
2020-02-25,Armenia,40.0691,45.0382,0,0
2020-02-26,Armenia,40.0691,45.0382,0,0
2020-02-27,Armenia,40.0691,45.0382,0,0
2020-02-28,Armenia,40.0691,45.0382,0,0
2020-02-29,Armenia,40.0691,45.0382,0,0
2020-03-01,Armenia,40.0691,45.0382,1,0
2020-03-02,Armenia,40.0691,45.0382,1,0
2020-03-03,Armenia,40.0691,45.0382,1,0
2020-03-04,Armenia,40.0691,45.0382,1,0
2020-03-05,Armenia,40.0691,45.0382,1,0
2020-03-06,Armenia,40.0691,45.0382,1,0
2020-03-07,Armenia,40.0691,45.0382,1,0
2020-03-08,Armenia,40.0691,45.0382,1,0
2020-03-09,Armenia,40.0691,45.0382,1,0
2020-03-10,Armenia,40.0691,45.0382,1,0
2020-03-11,Armenia,40.0691,45.0382,1,0
2020-03-12,Armenia,40.0691,45.0382,4,0
2020-03-13,Armenia,40.0691,45.0382,8,0
2020-03-14,Armenia,40.0691,45.0382,18,0
2020-03-15,Armenia,40.0691,45.0382,26,0
2020-03-16,Armenia,40.0691,45.0382,52,0
2020-03-17,Armenia,40.0691,45.0382,78,0
2020-03-18,Armenia,40.0691,45.0382,84,0
2020-03-19,Armenia,40.0691,45.0382,115,0
2020-03-20,Armenia,40.0691,45.0382,136,0
2020-03-21,Armenia,40.0691,45.0382,160,0
2020-03-22,Armenia,40.0691,45.0382,194,0
2020-03-23,Armenia,40.0691,45.0382,235,0
2020-03-24,Armenia,40.0691,45.0382,249,0
2020-03-25,Armenia,40.0691,45.0382,265,0
2020-03-26,Armenia,40.0691,45.0382,290,1
2020-03-27,Armenia,40.0691,45.0382,329,1
2020-03-28,Armenia,40.0691,45.0382,407,1
2020-03-29,Armenia,40.0691,45.0382,424,3
2020-03-30,Armenia,40.0691,45.0382,482,3
2020-03-31,Armenia,40.0691,45.0382,532,3
2020-04-01,Armenia,40.0691,45.0382,571,4
2020-04-02,Armenia,40.0691,45.0382,663,7
2020-04-03,Armenia,40.0691,45.0382,736,7
2020-04-04,Armenia,40.0691,45.0382,770,7
2020-04-05,Armenia,40.0691,45.0382,822,7
2020-04-06,Armenia,40.0691,45.0382,833,8
2020-04-07,Armenia,40.0691,45.0382,853,8
2020-01-22,Austria,47.5162,14.5501,0,0
2020-01-23,Austria,47.5162,14.5501,0,0
2020-01-24,Austria,47.5162,14.5501,0,0
2020-01-25,Austria,47.5162,14.5501,0,0
2020-01-26,Austria,47.5162,14.5501,0,0
2020-01-27,Austria,47.5162,14.5501,0,0
2020-01-28,Austria,47.5162,14.5501,0,0
2020-01-29,Austria,47.5162,14.5501,0,0
2020-01-30,Austria,47.5162,14.5501,0,0
2020-01-31,Austria,47.5162,14.5501,0,0
2020-02-01,Austria,47.5162,14.5501,0,0
2020-02-02,Austria,47.5162,14.5501,0,0
2020-02-03,Austria,47.5162,14.5501,0,0
2020-02-04,Austria,47.5162,14.5501,0,0
2020-02-05,Austria,47.5162,14.5501,0,0
2020-02-06,Austria,47.5162,14.5501,0,0
2020-02-07,Austria,47.5162,14.5501,0,0
2020-02-08,Austria,47.5162,14.5501,0,0
2020-02-09,Austria,47.5162,14.5501,0,0
2020-02-10,Austria,47.5162,14.5501,0,0
2020-02-11,Austria,47.5162,14.5501,0,0
2020-02-12,Austria,47.5162,14.5501,0,0
2020-02-13,Austria,47.5162,14.5501,0,0
2020-02-14,Austria,47.5162,14.5501,0,0
2020-02-15,Austria,47.5162,14.5501,0,0
2020-02-16,Austria,47.5162,14.5501,0,0
2020-02-17,Austria,47.5162,14.5501,0,0
2020-02-18,Austria,47.5162,14.5501,0,0
2020-02-19,Austria,47.5162,14.5501,0,0
2020-02-20,Austria,47.5162,14.5501,0,0
2020-02-21,Austria,47.5162,14.5501,0,0
2020-02-22,Austria,47.5162,14.5501,0,0
2020-02-23,Austria,47.5162,14.5501,0,0
2020-02-24,Austria,47.5162,14.5501,0,0
2020-02-25,Austria,47.5162,14.5501,2,0
2020-02-26,Austria,47.5162,14.5501,2,0
2020-02-27,Austria,47.5162,14.5501,3,0
2020-02-28,Austria,47.5162,14.5501,3,0
2020-02-29,Austria,47.5162,14.5501,9,0
2020-03-01,Austria,47.5162,14.5501,14,0
2020-03-02,Austria,47.5162,14.5501,18,0
2020-03-03,Austria,47.5162,14.5501,21,0
2020-03-04,Austria,47.5162,14.5501,29,0
2020-03-05,Austria,47.5162,14.5501,41,0
2020-03-06,Austria,47.5162,14.5501,55,0
2020-03-07,Austria,47.5162,14.5501,79,0
2020-03-08,Austria,47.5162,14.5501,104,0
2020-03-09,Austria,47.5162,14.5501,131,0
2020-03-10,Austria,47.5162,14.5501,182,0
2020-03-11,Austria,47.5162,14.5501,246,0
2020-03-12,Austria,47.5162,14.5501,302,1
2020-03-13,Austria,47.5162,14.5501,504,1
2020-03-14,Austria,47.5162,14.5501,655,1
2020-03-15,Austria,47.5162,14.5501,860,1
2020-03-16,Austria,47.5162,14.5501,1018,3
2020-03-17,Austria,47.5162,14.5501,1332,3
2020-03-18,Austria,47.5162,14.5501,1646,4
2020-03-19,Austria,47.5162,14.5501,2013,6
2020-03-20,Austria,47.5162,14.5501,2388,6
2020-03-21,Austria,47.5162,14.5501,2814,8
2020-03-22,Austria,47.5162,14.5501,3582,16
2020-03-23,Austria,47.5162,14.5501,4474,21
2020-03-24,Austria,47.5162,14.5501,5283,28
2020-03-25,Austria,47.5162,14.5501,5588,30
2020-03-26,Austria,47.5162,14.5501,6909,49
2020-03-27,Austria,47.5162,14.5501,7657,58
2020-03-28,Austria,47.5162,14.5501,8271,68
2020-03-29,Austria,47.5162,14.5501,8788,86
2020-03-30,Austria,47.5162,14.5501,9618,108
2020-03-31,Austria,47.5162,14.5501,10180,128
2020-04-01,Austria,47.5162,14.5501,10711,146
2020-04-02,Austria,47.5162,14.5501,11129,158
2020-04-03,Austria,47.5162,14.5501,11524,168
2020-04-04,Austria,47.5162,14.5501,11781,186
2020-04-05,Austria,47.5162,14.5501,12051,204
2020-04-06,Austria,47.5162,14.5501,12297,220
2020-04-07,Austria,47.5162,14.5501,12639,243
2020-01-22,Azerbaijan,40.1431,47.5769,0,0
2020-01-23,Azerbaijan,40.1431,47.5769,0,0
2020-01-24,Azerbaijan,40.1431,47.5769,0,0
2020-01-25,Azerbaijan,40.1431,47.5769,0,0
2020-01-26,Azerbaijan,40.1431,47.5769,0,0
2020-01-27,Azerbaijan,40.1431,47.5769,0,0
2020-01-28,Azerbaijan,40.1431,47.5769,0,0
2020-01-29,Azerbaijan,40.1431,47.5769,0,0
2020-01-30,Azerbaijan,40.1431,47.5769,0,0
2020-01-31,Azerbaijan,40.1431,47.5769,0,0
2020-02-01,Azerbaijan,40.1431,47.5769,0,0
2020-02-02,Azerbaijan,40.1431,47.5769,0,0
2020-02-03,Azerbaijan,40.1431,47.5769,0,0
2020-02-04,Azerbaijan,40.1431,47.5769,0,0
2020-02-05,Azerbaijan,40.1431,47.5769,0,0
2020-02-06,Azerbaijan,40.1431,47.5769,0,0
2020-02-07,Azerbaijan,40.1431,47.5769,0,0
2020-02-08,Azerbaijan,40.1431,47.5769,0,0
2020-02-09,Azerbaijan,40.1431,47.5769,0,0
2020-02-10,Azerbaijan,40.1431,47.5769,0,0
2020-02-11,Azerbaijan,40.1431,47.5769,0,0
2020-02-12,Azerbaijan,40.1431,47.5769,0,0
2020-02-13,Azerbaijan,40.1431,47.5769,0,0
2020-02-14,Azerbaijan,40.1431,47.5769,0,0
2020-02-15,Azerbaijan,40.1431,47.5769,0,0
2020-02-16,Azerbaijan,40.1431,47.5769,0,0
2020-02-17,Azerbaijan,40.1431,47.5769,0,0
2020-02-18,Azerbaijan,40.1431,47.5769,0,0
2020-02-19,Azerbaijan,40.1431,47.5769,0,0
2020-02-20,Azerbaijan,40.1431,47.5769,0,0
2020-02-21,Azerbaijan,40.1431,47.5769,0,0
2020-02-22,Azerbaijan,40.1431,47.5769,0,0
2020-02-23,Azerbaijan,40.1431,47.5769,0,0
2020-02-24,Azerbaijan,40.1431,47.5769,0,0
2020-02-25,Azerbaijan,40.1431,47.5769,0,0
2020-02-26,Azerbaijan,40.1431,47.5769,0,0
2020-02-27,Azerbaijan,40.1431,47.5769,0,0
2020-02-28,Azerbaijan,40.1431,47.5769,0,0
2020-02-29,Azerbaijan,40.1431,47.5769,0,0
2020-03-01,Azerbaijan,40.1431,47.5769,3,0
2020-03-02,Azerbaijan,40.1431,47.5769,3,0
2020-03-03,Azerbaijan,40.1431,47.5769,3,0
2020-03-04,Azerbaijan,40.1431,47.5769,3,0
2020-03-05,Azerbaijan,40.1431,47.5769,6,0
2020-03-06,Azerbaijan,40.1431,47.5769,6,0
2020-03-07,Azerbaijan,40.1431,47.5769,9,0
2020-03-08,Azerbaijan,40.1431,47.5769,9,0
2020-03-09,Azerbaijan,40.1431,47.5769,9,0
2020-03-10,Azerbaijan,40.1431,47.5769,11,0
2020-03-11,Azerbaijan,40.1431,47.5769,11,0
2020-03-12,Azerbaijan,40.1431,47.5769,11,0
2020-03-13,Azerbaijan,40.1431,47.5769,15,1
2020-03-14,Azerbaijan,40.1431,47.5769,15,1
2020-03-15,Azerbaijan,40.1431,47.5769,23,1
2020-03-16,Azerbaijan,40.1431,47.5769,28,1
2020-03-17,Azerbaijan,40.1431,47.5769,28,1
2020-03-18,Azerbaijan,40.1431,47.5769,28,1
2020-03-19,Azerbaijan,40.1431,47.5769,44,1
2020-03-20,Azerbaijan,40.1431,47.5769,44,1
2020-03-21,Azerbaijan,40.1431,47.5769,53,1
2020-03-22,Azerbaijan,40.1431,47.5769,65,1
2020-03-23,Azerbaijan,40.1431,47.5769,72,1
2020-03-24,Azerbaijan,40.1431,47.5769,87,1
2020-03-25,Azerbaijan,40.1431,47.5769,93,2
2020-03-26,Azerbaijan,40.1431,47.5769,122,3
2020-03-27,Azerbaijan,40.1431,47.5769,165,3
2020-03-28,Azerbaijan,40.1431,47.5769,182,4
2020-03-29,Azerbaijan,40.1431,47.5769,209,4
2020-03-30,Azerbaijan,40.1431,47.5769,273,4
2020-03-31,Azerbaijan,40.1431,47.5769,298,5
2020-04-01,Azerbaijan,40.1431,47.5769,359,5
2020-04-02,Azerbaijan,40.1431,47.5769,400,5
2020-04-03,Azerbaijan,40.1431,47.5769,443,5
2020-04-04,Azerbaijan,40.1431,47.5769,521,5
2020-04-05,Azerbaijan,40.1431,47.5769,584,7
2020-04-06,Azerbaijan,40.1431,47.5769,641,7
2020-04-07,Azerbaijan,40.1431,47.5769,717,8
2020-01-22,Bahamas,25.0343,-77.3963,0,0
2020-01-23,Bahamas,25.0343,-77.3963,0,0
2020-01-24,Bahamas,25.0343,-77.3963,0,0
2020-01-25,Bahamas,25.0343,-77.3963,0,0
2020-01-26,Bahamas,25.0343,-77.3963,0,0
2020-01-27,Bahamas,25.0343,-77.3963,0,0
2020-01-28,Bahamas,25.0343,-77.3963,0,0
2020-01-29,Bahamas,25.0343,-77.3963,0,0
2020-01-30,Bahamas,25.0343,-77.3963,0,0
2020-01-31,Bahamas,25.0343,-77.3963,0,0
2020-02-01,Bahamas,25.0343,-77.3963,0,0
2020-02-02,Bahamas,25.0343,-77.3963,0,0
2020-02-03,Bahamas,25.0343,-77.3963,0,0
2020-02-04,Bahamas,25.0343,-77.3963,0,0
2020-02-05,Bahamas,25.0343,-77.3963,0,0
2020-02-06,Bahamas,25.0343,-77.3963,0,0
2020-02-07,Bahamas,25.0343,-77.3963,0,0
2020-02-08,Bahamas,25.0343,-77.3963,0,0
2020-02-09,Bahamas,25.0343,-77.3963,0,0
2020-02-10,Bahamas,25.0343,-77.3963,0,0
2020-02-11,Bahamas,25.0343,-77.3963,0,0
2020-02-12,Bahamas,25.0343,-77.3963,0,0
2020-02-13,Bahamas,25.0343,-77.3963,0,0
2020-02-14,Bahamas,25.0343,-77.3963,0,0
2020-02-15,Bahamas,25.0343,-77.3963,0,0
2020-02-16,Bahamas,25.0343,-77.3963,0,0
2020-02-17,Bahamas,25.0343,-77.3963,0,0
2020-02-18,Bahamas,25.0343,-77.3963,0,0
2020-02-19,Bahamas,25.0343,-77.3963,0,0
2020-02-20,Bahamas,25.0343,-77.3963,0,0
2020-02-21,Bahamas,25.0343,-77.3963,0,0
2020-02-22,Bahamas,25.0343,-77.3963,0,0
2020-02-23,Bahamas,25.0343,-77.3963,0,0
2020-02-24,Bahamas,25.0343,-77.3963,0,0
2020-02-25,Bahamas,25.0343,-77.3963,0,0
2020-02-26,Bahamas,25.0343,-77.3963,0,0
2020-02-27,Bahamas,25.0343,-77.3963,0,0
2020-02-28,Bahamas,25.0343,-77.3963,0,0
2020-02-29,Bahamas,25.0343,-77.3963,0,0
2020-03-01,Bahamas,25.0343,-77.3963,0,0
2020-03-02,Bahamas,25.0343,-77.3963,0,0
2020-03-03,Bahamas,25.0343,-77.3963,0,0
2020-03-04,Bahamas,25.0343,-77.3963,0,0
2020-03-05,Bahamas,25.0343,-77.3963,0,0
2020-03-06,Bahamas,25.0343,-77.3963,0,0
2020-03-07,Bahamas,25.0343,-77.3963,0,0
2020-03-08,Bahamas,25.0343,-77.3963,0,0
2020-03-09,Bahamas,25.0343,-77.3963,0,0
2020-03-10,Bahamas,25.0343,-77.3963,0,0
2020-03-11,Bahamas,25.0343,-77.3963,0,0
2020-03-12,Bahamas,25.0343,-77.3963,0,0
2020-03-13,Bahamas,25.0343,-77.3963,0,0
2020-03-14,Bahamas,25.0343,-77.3963,0,0
2020-03-15,Bahamas,25.0343,-77.3963,0,0
2020-03-16,Bahamas,25.0343,-77.3963,1,0
2020-03-17,Bahamas,25.0343,-77.3963,1,0
2020-03-18,Bahamas,25.0343,-77.3963,1,0
2020-03-19,Bahamas,25.0343,-77.3963,3,0
2020-03-20,Bahamas,25.0343,-77.3963,3,0
2020-03-21,Bahamas,25.0343,-77.3963,4,0
2020-03-22,Bahamas,25.0343,-77.3963,4,0
2020-03-23,Bahamas,25.0343,-77.3963,4,0
2020-03-24,Bahamas,25.0343,-77.3963,5,0
2020-03-25,Bahamas,25.0343,-77.3963,5,0
2020-03-26,Bahamas,25.0343,-77.3963,9,0
2020-03-27,Bahamas,25.0343,-77.3963,10,0
2020-03-28,Bahamas,25.0343,-77.3963,10,0
2020-03-29,Bahamas,25.0343,-77.3963,11,0
2020-03-30,Bahamas,25.0343,-77.3963,14,0
2020-03-31,Bahamas,25.0343,-77.3963,14,0
2020-04-01,Bahamas,25.0343,-77.3963,21,1
2020-04-02,Bahamas,25.0343,-77.3963,24,1
2020-04-03,Bahamas,25.0343,-77.3963,24,1
2020-04-04,Bahamas,25.0343,-77.3963,28,4
2020-04-05,Bahamas,25.0343,-77.3963,28,4
2020-04-06,Bahamas,25.0343,-77.3963,29,5
2020-04-07,Bahamas,25.0343,-77.3963,33,6
2020-01-22,Bahrain,26.0275,50.55,0,0
2020-01-23,Bahrain,26.0275,50.55,0,0
2020-01-24,Bahrain,26.0275,50.55,0,0
2020-01-25,Bahrain,26.0275,50.55,0,0
2020-01-26,Bahrain,26.0275,50.55,0,0
2020-01-27,Bahrain,26.0275,50.55,0,0
2020-01-28,Bahrain,26.0275,50.55,0,0
2020-01-29,Bahrain,26.0275,50.55,0,0
2020-01-30,Bahrain,26.0275,50.55,0,0
2020-01-31,Bahrain,26.0275,50.55,0,0
2020-02-01,Bahrain,26.0275,50.55,0,0
2020-02-02,Bahrain,26.0275,50.55,0,0
2020-02-03,Bahrain,26.0275,50.55,0,0
2020-02-04,Bahrain,26.0275,50.55,0,0
2020-02-05,Bahrain,26.0275,50.55,0,0
2020-02-06,Bahrain,26.0275,50.55,0,0
2020-02-07,Bahrain,26.0275,50.55,0,0
2020-02-08,Bahrain,26.0275,50.55,0,0
2020-02-09,Bahrain,26.0275,50.55,0,0
2020-02-10,Bahrain,26.0275,50.55,0,0
2020-02-11,Bahrain,26.0275,50.55,0,0
2020-02-12,Bahrain,26.0275,50.55,0,0
2020-02-13,Bahrain,26.0275,50.55,0,0
2020-02-14,Bahrain,26.0275,50.55,0,0
2020-02-15,Bahrain,26.0275,50.55,0,0
2020-02-16,Bahrain,26.0275,50.55,0,0
2020-02-17,Bahrain,26.0275,50.55,0,0
2020-02-18,Bahrain,26.0275,50.55,0,0
2020-02-19,Bahrain,26.0275,50.55,0,0
2020-02-20,Bahrain,26.0275,50.55,0,0
2020-02-21,Bahrain,26.0275,50.55,0,0
2020-02-22,Bahrain,26.0275,50.55,0,0
2020-02-23,Bahrain,26.0275,50.55,0,0
2020-02-24,Bahrain,26.0275,50.55,1,0
2020-02-25,Bahrain,26.0275,50.55,23,0
2020-02-26,Bahrain,26.0275,50.55,33,0
2020-02-27,Bahrain,26.0275,50.55,33,0
2020-02-28,Bahrain,26.0275,50.55,36,0
2020-02-29,Bahrain,26.0275,50.55,41,0
2020-03-01,Bahrain,26.0275,50.55,47,0
2020-03-02,Bahrain,26.0275,50.55,49,0
2020-03-03,Bahrain,26.0275,50.55,49,0
2020-03-04,Bahrain,26.0275,50.55,52,0
2020-03-05,Bahrain,26.0275,50.55,55,0
2020-03-06,Bahrain,26.0275,50.55,60,0
2020-03-07,Bahrain,26.0275,50.55,85,0
2020-03-08,Bahrain,26.0275,50.55,85,0
2020-03-09,Bahrain,26.0275,50.55,95,0
2020-03-10,Bahrain,26.0275,50.55,110,0
2020-03-11,Bahrain,26.0275,50.55,195,0
2020-03-12,Bahrain,26.0275,50.55,195,0
2020-03-13,Bahrain,26.0275,50.55,195,0
2020-03-14,Bahrain,26.0275,50.55,210,0
2020-03-15,Bahrain,26.0275,50.55,214,0
2020-03-16,Bahrain,26.0275,50.55,214,1
2020-03-17,Bahrain,26.0275,50.55,228,1
2020-03-18,Bahrain,26.0275,50.55,256,1
2020-03-19,Bahrain,26.0275,50.55,278,1
2020-03-20,Bahrain,26.0275,50.55,285,1
2020-03-21,Bahrain,26.0275,50.55,305,1
2020-03-22,Bahrain,26.0275,50.55,334,2
2020-03-23,Bahrain,26.0275,50.55,377,2
2020-03-24,Bahrain,26.0275,50.55,392,3
2020-03-25,Bahrain,26.0275,50.55,419,4
2020-03-26,Bahrain,26.0275,50.55,458,4
2020-03-27,Bahrain,26.0275,50.55,466,4
2020-03-28,Bahrain,26.0275,50.55,476,4
2020-03-29,Bahrain,26.0275,50.55,499,4
2020-03-30,Bahrain,26.0275,50.55,515,4
2020-03-31,Bahrain,26.0275,50.55,567,4
2020-04-01,Bahrain,26.0275,50.55,569,4
2020-04-02,Bahrain,26.0275,50.55,643,4
2020-04-03,Bahrain,26.0275,50.55,672,4
2020-04-04,Bahrain,26.0275,50.55,688,4
2020-04-05,Bahrain,26.0275,50.55,700,4
2020-04-06,Bahrain,26.0275,50.55,756,4
2020-04-07,Bahrain,26.0275,50.55,811,5
2020-01-22,Bangladesh,23.685,90.3563,0,0
2020-01-23,Bangladesh,23.685,90.3563,0,0
2020-01-24,Bangladesh,23.685,90.3563,0,0
2020-01-25,Bangladesh,23.685,90.3563,0,0
2020-01-26,Bangladesh,23.685,90.3563,0,0
2020-01-27,Bangladesh,23.685,90.3563,0,0
2020-01-28,Bangladesh,23.685,90.3563,0,0
2020-01-29,Bangladesh,23.685,90.3563,0,0
2020-01-30,Bangladesh,23.685,90.3563,0,0
2020-01-31,Bangladesh,23.685,90.3563,0,0
2020-02-01,Bangladesh,23.685,90.3563,0,0
2020-02-02,Bangladesh,23.685,90.3563,0,0
2020-02-03,Bangladesh,23.685,90.3563,0,0
2020-02-04,Bangladesh,23.685,90.3563,0,0
2020-02-05,Bangladesh,23.685,90.3563,0,0
2020-02-06,Bangladesh,23.685,90.3563,0,0
2020-02-07,Bangladesh,23.685,90.3563,0,0
2020-02-08,Bangladesh,23.685,90.3563,0,0
2020-02-09,Bangladesh,23.685,90.3563,0,0
2020-02-10,Bangladesh,23.685,90.3563,0,0
2020-02-11,Bangladesh,23.685,90.3563,0,0
2020-02-12,Bangladesh,23.685,90.3563,0,0
2020-02-13,Bangladesh,23.685,90.3563,0,0
2020-02-14,Bangladesh,23.685,90.3563,0,0
2020-02-15,Bangladesh,23.685,90.3563,0,0
2020-02-16,Bangladesh,23.685,90.3563,0,0
2020-02-17,Bangladesh,23.685,90.3563,0,0
2020-02-18,Bangladesh,23.685,90.3563,0,0
2020-02-19,Bangladesh,23.685,90.3563,0,0
2020-02-20,Bangladesh,23.685,90.3563,0,0
2020-02-21,Bangladesh,23.685,90.3563,0,0
2020-02-22,Bangladesh,23.685,90.3563,0,0
2020-02-23,Bangladesh,23.685,90.3563,0,0
2020-02-24,Bangladesh,23.685,90.3563,0,0
2020-02-25,Bangladesh,23.685,90.3563,0,0
2020-02-26,Bangladesh,23.685,90.3563,0,0
2020-02-27,Bangladesh,23.685,90.3563,0,0
2020-02-28,Bangladesh,23.685,90.3563,0,0
2020-02-29,Bangladesh,23.685,90.3563,0,0
2020-03-01,Bangladesh,23.685,90.3563,0,0
2020-03-02,Bangladesh,23.685,90.3563,0,0
2020-03-03,Bangladesh,23.685,90.3563,0,0
2020-03-04,Bangladesh,23.685,90.3563,0,0
2020-03-05,Bangladesh,23.685,90.3563,0,0
2020-03-06,Bangladesh,23.685,90.3563,0,0
2020-03-07,Bangladesh,23.685,90.3563,0,0
2020-03-08,Bangladesh,23.685,90.3563,3,0
2020-03-09,Bangladesh,23.685,90.3563,3,0
2020-03-10,Bangladesh,23.685,90.3563,3,0
2020-03-11,Bangladesh,23.685,90.3563,3,0
2020-03-12,Bangladesh,23.685,90.3563,3,0
2020-03-13,Bangladesh,23.685,90.3563,3,0
2020-03-14,Bangladesh,23.685,90.3563,3,0
2020-03-15,Bangladesh,23.685,90.3563,5,0
2020-03-16,Bangladesh,23.685,90.3563,8,0
2020-03-17,Bangladesh,23.685,90.3563,10,0
2020-03-18,Bangladesh,23.685,90.3563,14,1
2020-03-19,Bangladesh,23.685,90.3563,17,1
2020-03-20,Bangladesh,23.685,90.3563,20,1
2020-03-21,Bangladesh,23.685,90.3563,25,2
2020-03-22,Bangladesh,23.685,90.3563,27,2
2020-03-23,Bangladesh,23.685,90.3563,33,3
2020-03-24,Bangladesh,23.685,90.3563,39,4
2020-03-25,Bangladesh,23.685,90.3563,39,5
2020-03-26,Bangladesh,23.685,90.3563,44,5
2020-03-27,Bangladesh,23.685,90.3563,48,5
2020-03-28,Bangladesh,23.685,90.3563,48,5
2020-03-29,Bangladesh,23.685,90.3563,48,5
2020-03-30,Bangladesh,23.685,90.3563,49,5
2020-03-31,Bangladesh,23.685,90.3563,51,5
2020-04-01,Bangladesh,23.685,90.3563,54,6
2020-04-02,Bangladesh,23.685,90.3563,56,6
2020-04-03,Bangladesh,23.685,90.3563,61,6
2020-04-04,Bangladesh,23.685,90.3563,70,8
2020-04-05,Bangladesh,23.685,90.3563,88,9
2020-04-06,Bangladesh,23.685,90.3563,123,12
2020-04-07,Bangladesh,23.685,90.3563,164,17
2020-01-22,Barbados,13.1939,-59.5432,0,0
2020-01-23,Barbados,13.1939,-59.5432,0,0
2020-01-24,Barbados,13.1939,-59.5432,0,0
2020-01-25,Barbados,13.1939,-59.5432,0,0
2020-01-26,Barbados,13.1939,-59.5432,0,0
2020-01-27,Barbados,13.1939,-59.5432,0,0
2020-01-28,Barbados,13.1939,-59.5432,0,0
2020-01-29,Barbados,13.1939,-59.5432,0,0
2020-01-30,Barbados,13.1939,-59.5432,0,0
2020-01-31,Barbados,13.1939,-59.5432,0,0
2020-02-01,Barbados,13.1939,-59.5432,0,0
2020-02-02,Barbados,13.1939,-59.5432,0,0
2020-02-03,Barbados,13.1939,-59.5432,0,0
2020-02-04,Barbados,13.1939,-59.5432,0,0
2020-02-05,Barbados,13.1939,-59.5432,0,0
2020-02-06,Barbados,13.1939,-59.5432,0,0
2020-02-07,Barbados,13.1939,-59.5432,0,0
2020-02-08,Barbados,13.1939,-59.5432,0,0
2020-02-09,Barbados,13.1939,-59.5432,0,0
2020-02-10,Barbados,13.1939,-59.5432,0,0
2020-02-11,Barbados,13.1939,-59.5432,0,0
2020-02-12,Barbados,13.1939,-59.5432,0,0
2020-02-13,Barbados,13.1939,-59.5432,0,0
2020-02-14,Barbados,13.1939,-59.5432,0,0
2020-02-15,Barbados,13.1939,-59.5432,0,0
2020-02-16,Barbados,13.1939,-59.5432,0,0
2020-02-17,Barbados,13.1939,-59.5432,0,0
2020-02-18,Barbados,13.1939,-59.5432,0,0
2020-02-19,Barbados,13.1939,-59.5432,0,0
2020-02-20,Barbados,13.1939,-59.5432,0,0
2020-02-21,Barbados,13.1939,-59.5432,0,0
